"Data Source","World Development Indicators",

"Last Updated Date","2017-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"IDA total","IDA","GDP per capita (current US$)","NY.GDP.PCAP.CD","101.306488012972","104.404124655763","109.905628819519","120.742040304905","115.257165868656","127.340541122405","134.599328478657","132.506872145624","136.044104005563","149.665342268878","169.516223155209","165.920161802423","168.454034301751","188.326847397552","249.180682146614","290.676240171308","294.758178222356","313.200422802751","343.731610389093","388.859236596714","446.129533674688","445.129053240475","419.280835118634","366.110026424071","346.337295298735","349.57367527971","350.840937798045","368.969615504331","370.694599715233","361.176898878868","370.885468866058","368.65492658479","348.282157029","327.307884462321","305.064344848992","344.937181422243","371.064567181559","373.771977680949","363.228078985064","363.794554908729","392.073535422243","372.831226550046","390.315914133285","431.532380818744","489.935144224735","553.670540126421","650.12802659118","741.304021576162","870.61482847154","838.416086427255","1052.0039769994","1166.39739973796","1229.46938403116","1306.86687861415","1383.76192544026","1315.99251129613","1268.10168071172",
"IDA blend","IDB","GDP per capita (current US$)","NY.GDP.PCAP.CD","101.693132403841","106.138385121917","110.732170295153","114.270228082832","121.839898449135","129.293696074181","136.813346712363","134.163038512582","138.958513298783","154.472849837162","207.098088646762","186.488233094599","202.969747544647","210.034348264685","296.735635175164","331.747750811979","391.801667205887","398.615168030549","418.945942458726","500.074323176998","624.006368326348","623.541045487241","569.797064901261","460.223350474127","419.126498930712","406.58346459869","383.620682052538","411.814308888643","428.625412213545","426.021613596585","440.139438770669","440.940794742345","434.271337426092","384.155002414768","376.199690814091","435.011012267265","473.461820028796","466.991207461795","436.215329287377","445.042091250515","484.396474709265","457.477739390763","486.598528177479","542.527153336094","639.78300644324","737.582435734023","905.395218200483","1011.96747423974","1177.02225071173","1070.76451486426","1545.42577289518","1730.24902073032","1859.12357555981","1975.03337422039","2096.19387503553","1917.19969258641","1754.20461312359",
"Indonesia","IDN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","53.5161516974502","65.0281528331395","74.5743875367994","79.6856573549133","79.1500866513309","90.8444953140178","130.979974404918","202.427041759758","233.03929364285","278.105848320802","333.587307928433","365.801059070969","356.813128154936","491.43777880236","566.425291456565","583.526171623129","512.845204491805","525.229140450385","516.867806245803","474.780945002611","442.148118693822","481.712761304642","529.931660935854","585.00103105882","631.700445697246","681.842867939228","827.782350972939","912.072473370247","1026.2704926429","1137.33272432886","1063.71226560417","463.968575329023","671.107022031128","780.092074398741","747.981745489974","899.555685728332","1064.50944713681","1148.56909618409","1260.92883370077","1586.20503959933","1855.09391519178","2160.52760628928","2254.44560576226","3113.48063451433","3634.27680451777","3687.95399645786","3620.66398109522","3491.59588685069","3336.10668610138","3570.29488811764",
"IDA only","IDX","GDP per capita (current US$)","NY.GDP.PCAP.CD","103.745784024234","106.161299763883","112.325656464097","127.599051081958","114.547465083558","129.584560544358","136.891712571184","135.066257312784","137.994920402478","150.912887071905","152.864643840712","158.677785798304","153.396180028027","180.914635509323","228.627924945754","274.771348755015","246.590358071779","271.89508022047","308.837660812819","333.753255963568","352.919739569673","351.068443909022","340.138485458065","317.815901314163","309.661898003539","321.630373590748","336.433193289372","349.078975592151","342.35934081228","329.00452771513","336.393201718113","332.470356532878","304.406835836679","299.324885858177","269.268984715933","299.38073810499","319.166677077017","326.979777100577","327.380934270524","323.557624044536","346.241672122697","330.987458995249","342.719636482586","376.739851546026","415.779073746415","462.638064468625","523.479108176726","607.3156304162","719.590254761807","726.484006557226","803.21487643577","881.087845799124","909.390655841144","966.842670806219","1020.65924606677","1010.67791987618","1023.47332008504",
"Isle of Man","IMN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13054.475248227","14526.0882087104","16663.4172826996","19366.1332088952","21784.8795982113","21551.7793590399","22059.7236162176","25688.4634010225","30366.0397509423","36608.4517732527","39033.7001150202","43482.3594306118","73153.3237531121","74203.131764586","63635.7936548579","67690.5656664256","75117.9942036827","79028.0449845932","82356.82336654","89941.6442851908","","",
"India","IND","GDP per capita (current US$)","NY.GDP.PCAP.CD","81.2847637496744","84.4264369282297","88.9149185960477","100.048591708733","114.315160959012","118.06338245921","89.0535834865115","95.3307829386839","98.8312346895065","106.496379410417","111.257570648354","117.360738098198","121.692288584884","142.27008132107","161.763010636773","156.380095043253","159.4077984504","184.272874925974","203.558704553882","221.687947434428","263.840719769997","267.711010271815","271.333596149261","288.307169715403","273.901826603638","293.48864710527","307.395346033629","337.063996179221","350.672739060749","342.723898139122","363.964087319698","300.096636589172","313.860110097812","298.217663832502","342.717518681973","370.10135530585","396.014612284923","411.387720784423","409.194385865156","437.586117820096","438.864630447894","447.013896578172","466.200804226263","541.13522787231","621.318376718509","707.008019015027","792.025969759363","1018.16637300127","991.484630405176","1090.3177645434","1345.77015320926","1461.67195733892","1446.98540954319","1452.19537323178","1573.11808897519","1613.18870760739","1709.38792119802",
"Not classified","INX","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita (current US$)","NY.GDP.PCAP.CD","685.61471237976","739.276406442666","797.006288353959","852.135301717888","965.135422676745","1023.77372640936","1074.50650554958","1152.00495214994","1124.51663608246","1291.34992028637","1487.98530639768","1705.61788150891","2082.52378368321","2426.66762474727","2519.41774423206","2976.34200361514","2922.47193411147","3430.46410798637","4404.34020490227","5435.33457600291","6378.74301763296","5992.07686053197","6166.73395765673","5921.09454206227","5697.65932752215","6017.68367701071","8120.19767656971","9591.3937330231","10726.4730768845","11186.874259555","14045.1854706302","14101.1459249654","15729.9328826666","14671.5635746391","15918.6645047854","19177.412449934","20856.2952016272","22540.261222606","24271.2083772174","26308.1724601713","26241.918833754","28223.5552815758","32539.0193725254","41107.1553185415","47631.0637657134","50886.8278906106","54326.0971298205","61388.1745738134","61235.40105437","51983.7889171642","48538.5877604681","52567.5256791795","49231.3625443705","52034.7673577458","55503.3262278936","60664.1043991579","61606.482939417",
"Iran, Islamic Rep.","IRN","GDP per capita (current US$)","NY.GDP.PCAP.CD","191.680877458532","196.924678820004","203.436311458713","208.130832177464","221.31918855495","248.338664386554","264.976773617847","287.079167389165","318.987576000733","350.909574532475","384.942179433737","468.961984991785","570.369531596925","876.30924053118","1453.77898955368","1581.89263615434","2017.18427491874","2315.38203622545","2168.15587078476","2426.45437270109","2440.30564581101","2498.88706142888","3007.13315834473","3582.65155262561","3568.50512640162","3805.94309129286","4244.98512986471","2617.51146126653","2318.5384545863","2199.75741906322","2219.84230170291","","","1080.56123255519","1202.86832673178","1591.71606567936","1955.14602857029","1816.58669402593","1725.75627755951","1749.82778276128","1657.16974761083","1890.99152595464","1892.03614332689","2231.34279555916","2638.67907513701","3121.84490605139","3631.24304666075","4685.12171870076","5452.48967080093","5414.45635468252","6273.37844112131","7842.4346728734","7680.60064376677","6607.06835374872","5424.30997419193","4957.58127645679","",
"Iraq","IRQ","GDP per capita (current US$)","NY.GDP.PCAP.CD","231.025617243714","245.03198833228","254.701334086896","250.787078237018","288.163481655289","","","","312.822277421474","313.817445557465","330.885201724653","376.889927162286","388.104543264843","468.842110341913","1018.07391281357","1151.81772868642","1471.21133887792","1592.02853936137","1847.89656657611","2852.39336027687","3911.54300303153","2735.54850760637","2950.15918295883","2738.13735233859","3077.99847208506","3099.8815254079","2957.24051374394","3475.09666075199","3753.52991089207","3852.14975787047","10297.4276654405","","","","","","","","","","","","","","1391.81692299578","1849.60391076699","2351.8124285881","3129.22492225095","4521.03247019802","3735.14483603071","4502.74904825726","5854.61449711212","6651.12241981136","6925.22404568487","6703.07473722928","4974.0269301667","4609.60069352322",
"Iceland","ISL","GDP per capita (current US$)","NY.GDP.PCAP.CD","1414.98226940621","1418.12586971526","1562.23073045837","1831.70565581972","2297.9206432038","2723.52094989073","3215.69417804329","3125.64949185014","2354.48002671305","2039.19629517262","2597.38727189128","3278.64877167879","4047.61907935058","5481.73028543945","7098.02833426992","6506.8667729308","7645.18208979425","10038.5425255251","11328.467651845","12743.8341865303","14942.8139956942","15260.8281030315","13823.6732152192","11767.0930733831","12057.1728383436","12462.0987946529","16539.9802767332","22636.4868988047","24651.5893337552","22617.4916621031","25592.1471482748","27021.7982584605","27345.7060922404","23772.291222982","24214.7097325913","26851.0172202635","27897.001724663","28016.7524045915","30901.0492942581","32198.9085790679","31813.3734408597","28585.925400488","31996.2017229196","39044.0909865388","46917.2721613382","56249.7505492159","56103.5411545581","68348.3181700745","55575.2919607981","40461.8925056659","41676.4452733744","46000.0201705118","44333.8501759313","47810.3088819968","52473.1135645153","50734.4435967226","59976.9425653312",
"Israel","ISR","GDP per capita (current US$)","NY.GDP.PCAP.CD","1229.1747476372","1436.38443935927","1094.63584823375","1257.81140535239","1375.89225589226","1429.31460528027","1513.88360593382","1468.12386156648","1647.87727434891","1852.39253852393","2107.48711051334","1906.72857608341","2381.27382465057","2956.68090298963","4141.6197808706","3770.8152436083","3498.40786866686","3982.83974536396","3785.27020564323","4700.47543581616","5643.29703000334","5879.32166107889","6087.65605650856","6685.15957884881","6261.99932295615","5698.4736559166","6909.10535408076","8120.21848056256","9881.42811994592","9871.57409463239","11264.0187443084","11956.008599815","12838.4181964946","12530.99864404","13830.2869984256","18028.6355718678","19285.6819353413","19627.138221891","19400.1011996392","19136.7115728094","21052.1043218558","20306.1964622421","18431.1569640406","18946.999415629","19888.1719990387","20611.1793052385","21905.0176947466","25008.6037040998","29657.4420084852","27795.8767084275","30661.9900386465","33657.1572746314","32569.5968257028","36393.6693204984","37582.8462414114","35729.3725285817","37292.6122172917",
